file,name,id,page,row,col,needs_name
jacket.svg,jacket,SCAN0049_r06_c01,SCAN0049,6,1,0
tailoring.svg,tailoring,SCAN0049_r06_c02,SCAN0049,6,2,0
sugar-loaf.svg,sugar-loaf,SCAN0049_r06_c03,SCAN0049,6,3,0
retort.svg,retort,SCAN0049_r06_c04,SCAN0049,6,4,0
pot-2.svg,pot,SCAN0050_r01_c01,SCAN0050,1,1,0
foundry-ladle.svg,foundry-ladle,SCAN0050_r01_c02,SCAN0050,1,2,0
flower.svg,flower,SCAN0050_r01_c03,SCAN0050,1,3,0
lamp.svg,lamp,SCAN0050_r01_c04,SCAN0050,1,4,0
chicken.svg,chicken,SCAN0050_r02_c01,SCAN0050,2,1,0
tram.svg,tram,SCAN0050_r02_c02,SCAN0050,2,2,0
television.svg,television,SCAN0050_r02_c03,SCAN0050,2,3,0
tin.svg,tin,SCAN0050_r02_c04,SCAN0050,2,4,0
tree.svg,tree,SCAN0050_r03_c01,SCAN0050,3,1,0
paint-can.svg,paint-can,SCAN0050_r03_c02,SCAN0050,3,2,0
lemon-3.svg,lemon,SCAN0050_r03_c03,SCAN0050,3,3,0
clothes-iron-2.svg,clothes-iron,SCAN0050_r03_c04,SCAN0050,3,4,0
horse-2.svg,horse,SCAN0050_r04_c01,SCAN0050,4,1,0
picture-frame.svg,picture-frame,SCAN0050_r04_c02,SCAN0050,4,2,0
flower-2.svg,flower,SCAN0050_r04_c03,SCAN0050,4,3,0
bucket-2.svg,bucket,SCAN0050_r04_c04,SCAN0050,4,4,0
metal-bar-2.svg,metal-bar,SCAN0050_r05_c01,SCAN0050,5,1,0
bowl.svg,bowl,SCAN0050_r05_c02,SCAN0050,5,2,0
airplane-historical.svg,airplane-historical,SCAN0050_r05_c03,SCAN0050,5,3,0
book-2.svg,book,SCAN0050_r05_c04,SCAN0050,5,4,0
gear-3.svg,gear,SCAN0050_r06_c01,SCAN0050,6,1,0
truck-2.svg,truck,SCAN0050_r06_c02,SCAN0050,6,2,0
jewelry-2.svg,jewelry,SCAN0050_r06_c03,SCAN0050,6,3,0
fish.svg,fish,SCAN0050_r06_c04,SCAN0050,6,4,0
factory.svg,factory,SCAN0051_r01_c01,SCAN0051,1,1,0
winged-wheel.svg,winged-wheel,SCAN0051_r01_c02,SCAN0051,1,2,0
leaf.svg,leaf,SCAN0051_r01_c03,SCAN0051,1,3,0
strawberry.svg,strawberry,SCAN0051_r01_c04,SCAN0051,1,4,0
plow.svg,plow,SCAN0051_r02_c01,SCAN0051,2,1,0
wine.svg,wine,SCAN0051_r02_c02,SCAN0051,2,2,0
potato-2.svg,potato,SCAN0051_r02_c03,SCAN0051,2,3,0
dredge.svg,dredge,SCAN0051_r02_c04,SCAN0051,2,4,0
ingots.svg,ingots,SCAN0051_r03_c01,SCAN0051,3,1,0
truck-3.svg,truck,SCAN0051_r03_c02,SCAN0051,3,2,0
tractor-2.svg,tractor,SCAN0051_r03_c03,SCAN0051,3,3,0
bricks.svg,bricks,SCAN0051_r03_c04,SCAN0051,3,4,0
sickle.svg,sickle,SCAN0051_r04_c01,SCAN0051,4,1,0
sock-2.svg,sock,SCAN0051_r04_c02,SCAN0051,4,2,0
light-bulb.svg,light-bulb,SCAN0051_r04_c03,SCAN0051,4,3,0
stack.svg,stack,SCAN0051_r04_c04,SCAN0051,4,4,0
scale.svg,scale,SCAN0051_r05_c01,SCAN0051,5,1,0
cattle.svg,cattle,SCAN0051_r05_c02,SCAN0051,5,2,0
purse.svg,purse,SCAN0051_r05_c03,SCAN0051,5,3,0
government-dutch.svg,government-dutch,SCAN0051_r05_c04,SCAN0051,5,4,0
meat-2.svg,meat,SCAN0051_r06_c01,SCAN0051,6,1,0
tin-can-3.svg,tin-can,SCAN0051_r06_c02,SCAN0051,6,2,0
bicycle.svg,bicycle,SCAN0051_r06_c03,SCAN0051,6,3,0
bread.svg,bread,SCAN0051_r06_c04,SCAN0051,6,4,0
fruit.svg,fruit,SCAN0052_r01_c01,SCAN0052,1,1,0
barrel-2.svg,barrel,SCAN0052_r01_c02,SCAN0052,1,2,0
desk.svg,desk,SCAN0052_r01_c03,SCAN0052,1,3,0
stove.svg,stove,SCAN0052_r01_c04,SCAN0052,1,4,0
coil-2.svg,coil,SCAN0052_r02_c01,SCAN0052,2,1,0
peas.svg,peas,SCAN0052_r02_c02,SCAN0052,2,2,0
book-3.svg,book,SCAN0052_r02_c03,SCAN0052,2,3,0
bottle-2.svg,bottle,SCAN0052_r02_c04,SCAN0052,2,4,0
roll.svg,roll,SCAN0052_r03_c01,SCAN0052,3,1,0
plumb-line.svg,plumb-line,SCAN0052_r03_c02,SCAN0052,3,2,0
wall.svg,wall,SCAN0052_r03_c03,SCAN0052,3,3,0
tape.svg,tape,SCAN0052_r03_c04,SCAN0052,3,4,0
coin-stack-2.svg,coin-stack,SCAN0052_r04_c01,SCAN0052,4,1,0
crown.svg,crown,SCAN0052_r04_c02,SCAN0052,4,2,0
sailboat-2.svg,sailboat,SCAN0052_r04_c03,SCAN0052,4,3,0
rice.svg,rice,SCAN0052_r04_c04,SCAN0052,4,4,0
airplane-2.svg,airplane,SCAN0052_r05_c01,SCAN0052,5,1,0
cow-2.svg,cow,SCAN0052_r05_c02,SCAN0052,5,2,0
glass-3.svg,glass,SCAN0052_r05_c03,SCAN0052,5,3,0
house-2.svg,house,SCAN0052_r05_c04,SCAN0052,5,4,0
cigarette.svg,cigarette,SCAN0052_r06_c01,SCAN0052,6,1,0
washing-machine.svg,washing-machine,SCAN0052_r06_c02,SCAN0052,6,2,0
mining.svg,mining,SCAN0052_r06_c03,SCAN0052,6,3,0
factory-2.svg,factory,SCAN0052_r06_c04,SCAN0052,6,4,0
tree-2.svg,tree,SCAN0053_r01_c01,SCAN0053,1,1,0
cannon.svg,cannon,SCAN0053_r01_c02,SCAN0053,1,2,0
textile.svg,textile,SCAN0053_r01_c03,SCAN0053,1,3,0
saw-2.svg,saw,SCAN0053_r01_c04,SCAN0053,1,4,0
beet-2.svg,beet,SCAN0053_r02_c01,SCAN0053,2,1,0
warehouse.svg,warehouse,SCAN0053_r02_c02,SCAN0053,2,2,0
phone.svg,phone,SCAN0053_r02_c03,SCAN0053,2,3,0
crane.svg,crane,SCAN0053_r02_c04,SCAN0053,2,4,0
motorcycle.svg,motorcycle,SCAN0053_r03_c01,SCAN0053,3,1,0
wheel.svg,wheel,SCAN0053_r03_c02,SCAN0053,3,2,0
spool-wool.svg,spool-wool,SCAN0053_r03_c03,SCAN0053,3,3,0
bed.svg,bed,SCAN0053_r03_c04,SCAN0053,3,4,0
spool-cotton.svg,spool-cotton,SCAN0053_r04_c01,SCAN0053,4,1,0
knot.svg,knot,SCAN0053_r04_c02,SCAN0053,4,2,0
burner.svg,burner,SCAN0053_r04_c03,SCAN0053,4,3,0
sugar-beet.svg,sugar-beet,SCAN0053_r04_c04,SCAN0053,4,4,0
anchor-2.svg,anchor,SCAN0053_r05_c01,SCAN0053,5,1,0
jug.svg,jug,SCAN0053_r05_c02,SCAN0053,5,2,0
elephant.svg,elephant,SCAN0053_r05_c03,SCAN0053,5,3,0
evergreen-tree-2.svg,evergreen-tree,SCAN0053_r06_c01,SCAN0053,6,1,0
pretzel.svg,pretzel,SCAN0053_r06_c02,SCAN0053,6,2,0
fire-exit.svg,fire-exit,SCAN0095_r01_c03,SCAN0095,1,3,0
stairs.svg,stairs,SCAN0095_r04_c01,SCAN0095,4,1,0
escalator.svg,escalator,SCAN0095_r04_c04,SCAN0095,4,4,0
pedestrian-crossing.svg,pedestrian-crossing,SCAN0095_r05_c02,SCAN0095,5,2,0
drinking-fountain.svg,drinking-fountain,SCAN0095_r06_c03,SCAN0095,6,3,0
auditorium-seats.svg,auditorium-seats,SCAN0097_r02_c03,SCAN0097,2,3,0
car-wash.svg,car-wash,SCAN0097_r03_c03,SCAN0097,3,3,0
highway.svg,highway,SCAN0097_r04_c03,SCAN0097,4,3,0
airplane-takeoff.svg,airplane-takeoff,SCAN0097_r05_c01,SCAN0097,5,1,0
airplane-landing.svg,airplane-landing,SCAN0097_r05_c02,SCAN0097,5,2,0
waiting-room.svg,waiting-room,SCAN0097_r06_c04,SCAN0097,6,4,0
duty-free.svg,duty-free,SCAN0098_r01_c02,SCAN0098,1,2,0
room-key.svg,room-key,SCAN0098_r04_c02,SCAN0098,4,2,0
vending.svg,vending,SCAN0098_r05_c05,SCAN0098,5,5,1
camera.svg,camera,SCAN0098_r06_c03,SCAN0098,6,3,0
dining-hall.svg,dining-hall,SCAN0099_r01_c04,SCAN0099,1,4,0
lounge-chair.svg,lounge-chair,SCAN0099_r02_c03,SCAN0099,2,3,1
tv-lounge.svg,tv-lounge,SCAN0099_r02_c04,SCAN0099,2,4,1
frying-pan.svg,frying-pan,SCAN0099_r03_c02,SCAN0099,3,2,0
golf.svg,golf,SCAN0099_r03_c04,SCAN0099,3,4,0
scissors.svg,scissors,SCAN0099_r04_c01,SCAN0099,4,1,0
crossed-keys.svg,crossed-keys,SCAN0099_r04_c02,SCAN0099,4,2,0
laundry.svg,laundry,SCAN0099_r04_c05,SCAN0099,4,5,0
tent.svg,tent,SCAN0099_r05_c02,SCAN0099,5,2,0
baby-bottle.svg,baby-bottle,SCAN0099_r05_c03,SCAN0099,5,3,0
bellhop.svg,bellhop,SCAN0099_r05_c05,SCAN0099,5,5,1
beach-ball.svg,beach-ball,SCAN0099_r06_c01,SCAN0099,6,1,0
bathtub.svg,bathtub,SCAN0099_r06_c02,SCAN0099,6,2,0
picnic-area.svg,picnic-area,SCAN0099_r06_c04,SCAN0099,6,4,0
first-aid-rescue.svg,first-aid-rescue,SCAN0100_r01_c01,SCAN0100,1,1,0
infirmary.svg,infirmary,SCAN0100_r01_c03,SCAN0100,1,3,0
hospital-h.svg,hospital-h,SCAN0103_r02_c03,SCAN0103,2,3,0
pharmacy-rx.svg,pharmacy-rx,SCAN0103_r02_c04,SCAN0103,2,4,0
female-symbol.svg,female-symbol,SCAN0103_r03_c06,SCAN0103,3,6,0
male-symbol.svg,male-symbol,SCAN0103_r04_c01,SCAN0103,4,1,0
heart.svg,heart,SCAN0103_r04_c02,SCAN0103,4,2,0
blood-drop.svg,blood-drop,SCAN0103_r04_c03,SCAN0103,4,3,0
eye.svg,eye,SCAN0103_r05_c01,SCAN0103,5,1,0
foot.svg,foot,SCAN0103_r05_c02,SCAN0103,5,2,0
mental-health.svg,mental-health,SCAN0103_r05_c03,SCAN0103,5,3,1
ent-head.svg,ent-head,SCAN0103_r05_c04,SCAN0103,5,4,1
radiology-target.svg,radiology-target,SCAN0103_r06_c03,SCAN0103,6,3,1
subway.svg,subway,SCAN0104_r02_c03,SCAN0104,2,3,1
cable-car.svg,cable-car,SCAN0104_r03_c01,SCAN0104,3,1,0
moving-sidewalk.svg,moving-sidewalk,SCAN0104_r04_c02,SCAN0104,4,2,1
camper-trailer.svg,camper-trailer,SCAN0104_r04_c06,SCAN0104,4,6,0
water-waves.svg,water-waves,SCAN0104_r05_c04,SCAN0104,5,4,0
snowmobile.svg,snowmobile,SCAN0105_r01_c02,SCAN0105,1,2,0
fishing.svg,fishing,SCAN0105_r02_c05,SCAN0105,2,5,0
skiing.svg,skiing,SCAN0105_r02_c06,SCAN0105,2,6,0
skating.svg,skating,SCAN0105_r03_c02,SCAN0105,3,2,1
tennis.svg,tennis,SCAN0105_r04_c03,SCAN0105,4,3,0
liquor-store.svg,liquor-store,SCAN0105_r05_c01,SCAN0105,5,1,1
furniture-2.svg,furniture-2,SCAN0105_r05_c06,SCAN0105,5,6,1
dress.svg,dress,SCAN0105_r06_c03,SCAN0105,6,3,0
shopping-cart.svg,shopping-cart,SCAN0106_r01_c02,SCAN0106,1,2,0
music-note.svg,music-note,SCAN0106_r01_c03,SCAN0106,1,3,0
rocking-horse.svg,rocking-horse,SCAN0106_r01_c04,SCAN0106,1,4,1
moose.svg,moose,SCAN0108_r01_c01,SCAN0108,1,1,1
pelican.svg,pelican,SCAN0108_r01_c04,SCAN0108,1,4,0
penguin.svg,penguin,SCAN0108_r01_c05,SCAN0108,1,5,0
snowflake.svg,snowflake,SCAN0108_r03_c02,SCAN0108,3,2,0
high-voltage.svg,high-voltage,SCAN0108_r04_c01,SCAN0108,4,1,0
explosives.svg,explosives,SCAN0108_r04_c03,SCAN0108,4,3,1
wet-floor.svg,wet-floor,SCAN0108_r05_c01,SCAN0108,5,1,0
radiation.svg,radiation,SCAN0108_r06_c03,SCAN0108,6,3,0
fire-extinguisher.svg,fire-extinguisher,SCAN0109_r01_c01,SCAN0109,1,1,0
fire-hose.svg,fire-hose,SCAN0109_r01_c02,SCAN0109,1,2,1
caution-triangle.svg,caution-triangle,SCAN0110_r05_c01,SCAN0110,5,1,0
children-crossing.svg,children-crossing,SCAN0110_r05_c02,SCAN0110,5,2,0
jogging.svg,jogging,SCAN0110_r05_c03,SCAN0110,5,3,0
cross-country-skiing.svg,cross-country-skiing,SCAN0110_r05_c04,SCAN0110,5,4,0
water-skiing.svg,water-skiing,SCAN0110_r06_c01,SCAN0110,6,1,1
luge.svg,luge,SCAN0112_r03_c01,SCAN0112,3,1,1
badminton.svg,badminton,SCAN0112_r03_c02,SCAN0112,3,2,0
ice-hockey.svg,ice-hockey,SCAN0112_r03_c03,SCAN0112,3,3,0
bobsled.svg,bobsled,SCAN0112_r03_c04,SCAN0112,3,4,0
table-tennis.svg,table-tennis,SCAN0112_r04_c01,SCAN0112,4,1,0
bowling.svg,bowling,SCAN0112_r04_c02,SCAN0112,4,2,0
judo.svg,judo,SCAN0112_r05_c01,SCAN0112,5,1,1
archery.svg,archery,SCAN0112_r05_c02,SCAN0112,5,2,0
curling.svg,curling,SCAN0112_r05_c03,SCAN0112,5,3,1
speed-skating.svg,speed-skating,SCAN0113_r01_c02,SCAN0113,1,2,0
hiking.svg,hiking,SCAN0113_r03_c02,SCAN0113,3,2,0
campfire.svg,campfire,SCAN0113_r04_c03,SCAN0113,4,3,0
kayaking.svg,kayaking,SCAN0113_r06_c02,SCAN0113,6,2,0
wheelbarrow.svg,wheelbarrow,SCAN0113_r06_c03,SCAN0113,6,3,1
cooking-pot.svg,cooking-pot,SCAN0114_r02_c03,SCAN0114,2,3,0
ice-skating.svg,ice-skating,SCAN0114_r03_c04,SCAN0114,3,4,0
diving.svg,diving,SCAN0114_r04_c02,SCAN0114,4,2,0
chairlift.svg,chairlift,SCAN0114_r04_c03,SCAN0114,4,3,1
cabin.svg,cabin,SCAN0114_r04_c04,SCAN0114,4,4,0
waterfall.svg,waterfall,SCAN0114_r06_c04,SCAN0114,6,4,0
pointing-hand.svg,pointing-hand,SCAN0115_r02_c01,SCAN0115,2,1,0
point-of-interest.svg,point-of-interest,SCAN0115_r02_c04,SCAN0115,2,4,1
baby-changing.svg,baby-changing,SCAN0115_r03_c03,SCAN0115,3,3,0
desk-lamp.svg,desk-lamp,SCAN0115_r03_c04,SCAN0115,3,4,0
sauna.svg,sauna,SCAN0115_r04_c01,SCAN0115,4,1,1
waste-basket.svg,waste-basket,SCAN0115_r04_c03,SCAN0115,4,3,0
electrical-outlet.svg,electrical-outlet,SCAN0115_r05_c02,SCAN0115,5,2,0
groceries.svg,groceries,SCAN0115_r06_c01,SCAN0115,6,1,0
ironing.svg,ironing,SCAN0115_r06_c02,SCAN0115,6,2,0
playground.svg,playground,SCAN0115_r06_c03,SCAN0115,6,3,0
donation-box.svg,donation-box,SCAN0116_r01_c04,SCAN0116,1,4,1
fast-food.svg,fast-food,SCAN0116_r06_c04,SCAN0116,6,4,0
mortar-pestle.svg,mortar-pestle,SCAN0117_r03_c03,SCAN0117,3,3,1
no-pedestrians.svg,no-pedestrians,SCAN0119_r04_c03,SCAN0119,4,3,0
shoe-shine.svg,shoe-shine,SCAN0120_r02_c01,SCAN0120,2,1,1
no-dogs.svg,no-dogs,SCAN0120_r03_c02,SCAN0120,3,2,0
car-transport.svg,car-transport,SCAN0120_r04_c03,SCAN0120,4,3,1
reservation.svg,reservation,SCAN0121_r05_c02,SCAN0121,5,2,0
hand-truck.svg,hand-truck,SCAN0121_r06_c02,SCAN0121,6,2,0
post-horn.svg,post-horn,SCAN0121_r06_c04,SCAN0121,6,4,1
drinking-water.svg,drinking-water,SCAN0122_r01_c02,SCAN0122,1,2,0
exit.svg,exit,SCAN0122_r04_c01,SCAN0122,4,1,0
entrance.svg,entrance,SCAN0122_r04_c02,SCAN0122,4,2,1
thermometer.svg,thermometer,SCAN0122_r05_c02,SCAN0122,5,2,0
loudspeaker.svg,loudspeaker,SCAN0123_r01_c02,SCAN0123,1,2,0
caution-falling.svg,caution-falling,SCAN0123_r01_c04,SCAN0123,1,4,1
events-calendar.svg,events-calendar,SCAN0123_r06_c02,SCAN0123,6,2,1
phone-out-of-order.svg,phone-out-of-order,SCAN0124_r02_c02,SCAN0124,2,2,1
olympic-torch.svg,olympic-torch,SCAN0124_r04_c02,SCAN0124,4,2,0
ski-jumping.svg,ski-jumping,SCAN0124_r05_c01,SCAN0124,5,1,0
figure-skating.svg,figure-skating,SCAN0124_r06_c03,SCAN0124,6,3,0
no-drinking-water.svg,no-drinking-water,SCAN0125_r04_c03,SCAN0125,4,3,1
no-photography.svg,no-photography,SCAN0125_r05_c04,SCAN0125,5,4,0
hospital.svg,hospital,SCAN0125_r06_c05,SCAN0125,6,5,0
no-bicycles.svg,no-bicycles,SCAN0126_r01_c04,SCAN0126,1,4,0
golf-cart.svg,golf-cart,SCAN0126_r06_c03,SCAN0126,6,3,1
baggage-claim.svg,baggage-claim,SCAN0127_r01_c04,SCAN0127,1,4,0
valet-parking.svg,valet-parking,SCAN0127_r02_c03,SCAN0127,2,3,1
binoculars.svg,binoculars,SCAN0128_r05_c01,SCAN0128,5,1,0
motel.svg,motel,SCAN0129_r01_c03,SCAN0129,1,3,1
picnic-shelter.svg,picnic-shelter,SCAN0129_r04_c02,SCAN0129,4,2,0
winding-road.svg,winding-road,SCAN0129_r05_c03,SCAN0129,5,3,0
elderly-person.svg,elderly-person,SCAN0129_r06_c04,SCAN0129,6,4,1
telegram-symbol.svg,telegram-symbol,SCAN0096_r01_c01,SCAN0096,1,1,0
no-entry-person.svg,no-entry-person,SCAN0096_r01_c02,SCAN0096,1,2,0
toilets-men-women.svg,toilets-men-women,SCAN0096_r01_c03,SCAN0096,1,3,0
no-animals.svg,no-animals,SCAN0096_r01_c04,SCAN0096,1,4,0
emergency-telephone.svg,emergency-telephone,SCAN0096_r02_c01,SCAN0096,2,1,0
lost-child-office.svg,lost-child-office,SCAN0096_r02_c02,SCAN0096,2,2,0
information-alternate.svg,information-alternate,SCAN0096_r02_c03,SCAN0096,2,3,0
television-symbol.svg,television-symbol,SCAN0096_r02_c04,SCAN0096,2,4,0
interview-room.svg,interview-room,SCAN0096_r03_c01,SCAN0096,3,1,0
broadcast-studio.svg,broadcast-studio,SCAN0096_r03_c02,SCAN0096,3,2,0
press-sign.svg,press-sign,SCAN0096_r03_c03,SCAN0096,3,3,0
radio-broadcasting.svg,radio-broadcasting,SCAN0096_r03_c04,SCAN0096,3,4,0
teletype.svg,teletype,SCAN0096_r04_c01,SCAN0096,4,1,0
typing-room.svg,typing-room,SCAN0096_r04_c02,SCAN0096,4,2,0
olympic-athletes-village.svg,olympic-athletes-village,SCAN0096_r04_c03,SCAN0096,4,3,0
stadium-runner.svg,stadium-runner,SCAN0096_r04_c04,SCAN0096,4,4,0
gymnasium-bars.svg,gymnasium-bars,SCAN0096_r05_c01,SCAN0096,5,1,0
indoor-pool.svg,indoor-pool,SCAN0096_r05_c02,SCAN0096,5,2,0
boxing-stadium.svg,boxing-stadium,SCAN0096_r05_c03,SCAN0096,5,3,0
velodrome.svg,velodrome,SCAN0096_r05_c04,SCAN0096,5,4,0
volleyball-stadium.svg,volleyball-stadium,SCAN0096_r06_c01,SCAN0096,6,1,0
male-athletes.svg,male-athletes,SCAN0096_r06_c02,SCAN0096,6,2,0
male-athletes-dressing-room.svg,male-athletes-dressing-room,SCAN0096_r06_c03,SCAN0096,6,3,0
female-athletes.svg,female-athletes,SCAN0096_r06_c04,SCAN0096,6,4,0
bus-negative.svg,bus-negative,SCAN0102_r01_c01,SCAN0102,1,1,0
rail-transportation-negative.svg,rail-transportation-negative,SCAN0102_r01_c02,SCAN0102,1,2,0
air-transportation-negative.svg,air-transportation-negative,SCAN0102_r01_c03,SCAN0102,1,3,0
water-transportation-negative.svg,water-transportation-negative,SCAN0102_r01_c04,SCAN0102,1,4,0
car-rental-negative.svg,car-rental-negative,SCAN0102_r02_c01,SCAN0102,2,1,0
restaurant-negative.svg,restaurant-negative,SCAN0102_r02_c02,SCAN0102,2,2,0
coffee-shop-negative.svg,coffee-shop-negative,SCAN0102_r02_c03,SCAN0102,2,3,0
bar-negative.svg,bar-negative,SCAN0102_r02_c04,SCAN0102,2,4,0
bookstore-negative.svg,bookstore-negative,SCAN0102_r03_c01,SCAN0102,3,1,0
shops-negative.svg,shops-negative,SCAN0102_r03_c02,SCAN0102,3,2,0
baggage-claim-negative.svg,baggage-claim-negative,SCAN0102_r03_c03,SCAN0102,3,3,0
customs-negative.svg,customs-negative,SCAN0102_r03_c04,SCAN0102,3,4,0
immigration-negative.svg,immigration-negative,SCAN0102_r04_c01,SCAN0102,4,1,0
no-smoking-negative.svg,no-smoking-negative,SCAN0102_r04_c02,SCAN0102,4,2,0
smoking-negative.svg,smoking-negative,SCAN0102_r04_c03,SCAN0102,4,3,0
no-parking-negative.svg,no-parking-negative,SCAN0102_r04_c04,SCAN0102,4,4,0
parking-negative.svg,parking-negative,SCAN0102_r05_c01,SCAN0102,5,1,0
no-entry-negative.svg,no-entry-negative,SCAN0102_r05_c02,SCAN0102,5,2,0
entry-negative.svg,entry-negative,SCAN0102_r05_c03,SCAN0102,5,3,0
exit-negative.svg,exit-negative,SCAN0102_r05_c04,SCAN0102,5,4,0
ramp-up-negative.svg,ramp-up-negative,SCAN0102_r06_c01,SCAN0102,6,1,0
ramp-down-negative.svg,ramp-down-negative,SCAN0102_r06_c02,SCAN0102,6,2,0
stairs-negative.svg,stairs-negative,SCAN0102_r06_c03,SCAN0102,6,3,0
handicapped-negative.svg,handicapped-negative,SCAN0102_r06_c04,SCAN0102,6,4,0
toilets-negative.svg,toilets-negative,SCAN0118_r01_c01,SCAN0118,1,1,0
information-negative.svg,information-negative,SCAN0118_r01_c02,SCAN0118,1,2,0
taxi-negative.svg,taxi-negative,SCAN0118_r01_c03,SCAN0118,1,3,0
taxi-alternate-negative.svg,taxi-alternate-negative,SCAN0118_r01_c04,SCAN0118,1,4,0
bus-negative-2.svg,bus-negative-2,SCAN0118_r02_c01,SCAN0118,2,1,0
bus-alternate-negative.svg,bus-alternate-negative,SCAN0118_r02_c02,SCAN0118,2,2,0
car-rental-negative-2.svg,car-rental-negative-2,SCAN0118_r02_c03,SCAN0118,2,3,0
restaurant-circle-negative.svg,restaurant-circle-negative,SCAN0118_r02_c04,SCAN0118,2,4,0
restaurant-alternate-negative.svg,restaurant-alternate-negative,SCAN0118_r03_c01,SCAN0118,3,1,0
coffee-shop-negative-2.svg,coffee-shop-negative-2,SCAN0118_r03_c02,SCAN0118,3,2,0
shops-negative-2.svg,shops-negative-2,SCAN0118_r03_c03,SCAN0118,3,3,0
baggage-claim-negative-2.svg,baggage-claim-negative-2,SCAN0118_r03_c04,SCAN0118,3,4,0
no-smoking-negative-2.svg,no-smoking-negative-2,SCAN0118_r04_c01,SCAN0118,4,1,0
parking-negative-2.svg,parking-negative-2,SCAN0118_r04_c02,SCAN0118,4,2,0
no-entry-negative-2.svg,no-entry-negative-2,SCAN0118_r04_c03,SCAN0118,4,3,0
telephone-negative.svg,telephone-negative,SCAN0118_r05_c01,SCAN0118,5,1,0
mail-negative.svg,mail-negative,SCAN0118_r05_c02,SCAN0118,5,2,0
currency-exchange-negative.svg,currency-exchange-negative,SCAN0118_r05_c03,SCAN0118,5,3,0
first-aid-negative.svg,first-aid-negative,SCAN0118_r05_c04,SCAN0118,5,4,0
lost-and-found-negative.svg,lost-and-found-negative,SCAN0118_r06_c01,SCAN0118,6,1,0
baggage-lockers-negative.svg,baggage-lockers-negative,SCAN0118_r06_c02,SCAN0118,6,2,0
elevator-negative.svg,elevator-negative,SCAN0118_r06_c03,SCAN0118,6,3,0
toilets-men-women-negative.svg,toilets-men-women-negative,SCAN0118_r06_c04,SCAN0118,6,4,0
men-only.svg,men-only,SCAN0130_r01_c01,SCAN0130,1,1,0
women-only.svg,women-only,SCAN0130_r01_c02,SCAN0130,1,2,0
toilets-men-women-2.svg,toilets-men-women-2,SCAN0130_r01_c03,SCAN0130,1,3,0
toilets-men-2.svg,toilets-men-2,SCAN0130_r01_c04,SCAN0130,1,4,0
toilets-women-2.svg,toilets-women-2,SCAN0130_r02_c01,SCAN0130,2,1,0
playground-2.svg,playground,SCAN0130_r02_c02,SCAN0130,2,2,0
hiking-trail.svg,hiking-trail,SCAN0130_r02_c03,SCAN0130,2,3,0
downhill-skiing.svg,downhill-skiing,SCAN0130_r02_c04,SCAN0130,2,4,0
horseback-riding.svg,horseback-riding,SCAN0130_r03_c01,SCAN0130,3,1,0
golf-2.svg,golf,SCAN0130_r03_c02,SCAN0130,3,2,0
tennis-2.svg,tennis,SCAN0130_r03_c03,SCAN0130,3,3,0
hunting.svg,hunting,SCAN0130_r03_c04,SCAN0130,3,4,0
archery-2.svg,archery,SCAN0130_r04_c01,SCAN0130,4,1,0
sulky-racing.svg,sulky-racing,SCAN0130_r04_c02,SCAN0130,4,2,0
freshwater-fishing.svg,freshwater-fishing,SCAN0130_r04_c03,SCAN0130,4,3,0
swimming-beach.svg,swimming-beach,SCAN0130_r04_c04,SCAN0130,4,4,0
swimming-with-facilities.svg,swimming-with-facilities,SCAN0130_r05_c01,SCAN0130,5,1,0
lighthouse.svg,lighthouse,SCAN0130_r05_c02,SCAN0130,5,2,0
canoeing-2.svg,canoeing,SCAN0130_r05_c03,SCAN0130,5,3,0
saltwater-fishing.svg,saltwater-fishing,SCAN0130_r05_c04,SCAN0130,5,4,0
boat-launch.svg,boat-launch,SCAN0130_r06_c01,SCAN0130,6,1,0
car-ferry.svg,car-ferry,SCAN0130_r06_c02,SCAN0130,6,2,0
wildlife-duck.svg,wildlife-duck,SCAN0130_r06_c03,SCAN0130,6,3,0
crafts-spinning-wheel.svg,crafts-spinning-wheel,SCAN0130_r06_c04,SCAN0130,6,4,0
road-sign-right-bend.svg,road-sign-right-bend,SCAN0131_r01_c01,SCAN0131,1,1,0
road-sign-double-bend.svg,road-sign-double-bend,SCAN0131_r01_c02,SCAN0131,1,2,0
road-sign-dangerous-bend.svg,road-sign-dangerous-bend,SCAN0131_r01_c03,SCAN0131,1,3,0
road-sign-dangerous-descent.svg,road-sign-dangerous-descent,SCAN0131_r01_c04,SCAN0131,1,4,0
road-sign-steep-ascent.svg,road-sign-steep-ascent,SCAN0131_r02_c01,SCAN0131,2,1,0
road-sign-carriageway-narrows.svg,road-sign-carriageway-narrows,SCAN0131_r02_c02,SCAN0131,2,2,0
road-sign-carriageway-narrows-alternate.svg,road-sign-carriageway-narrows-alternate,SCAN0131_r02_c03,SCAN0131,2,3,0
road-sign-swing-bridge.svg,road-sign-swing-bridge,SCAN0131_r02_c04,SCAN0131,2,4,0
road-sign-quay-or-river-bank.svg,road-sign-quay-or-river-bank,SCAN0131_r03_c01,SCAN0131,3,1,0
road-sign-uneven-road.svg,road-sign-uneven-road,SCAN0131_r03_c02,SCAN0131,3,2,0
road-sign-ridge.svg,road-sign-ridge,SCAN0131_r03_c03,SCAN0131,3,3,0
road-sign-dip.svg,road-sign-dip,SCAN0131_r03_c04,SCAN0131,3,4,0
